ticker,time,current_price,min,max,n_window_sma,percentage_change,abs_change
FRC,2021-08-15T16:24:46.492749200Z,$198.85,$74.93,$203.75,$195.27,170.34%,$82.11
DTE,2021-08-15T16:24:46.492749200Z,$120.30,$62.56,$121.69,$116.26,116.06%,$16.64
EXC,2021-08-15T16:24:46.492749200Z,$48.35,$28.57,$48.35,$46.22,112.55%,$5.39
DXC,2021-08-15T16:24:46.492749200Z,$41.23,$9.13,$43.42,$39.98,114.38%,$5.18
FITB,2021-08-15T16:24:46.492749200Z,$38.48,$10.91,$42.60,$37.14,132.69%,$9.48
DVN,2021-08-15T16:24:46.492749200Z,$28.01,$5.07,$31.41,$26.97,117.17%,$4.11
EL,2021-08-15T16:24:46.492749200Z,$326.60,$143.24,$333.83,$324.83,160.01%,$122.48
HOLX,2021-08-15T16:24:46.492749200Z,$76.92,$29.38,$83.72,$71.78,147.72%,$24.85
FOX,2021-08-15T16:24:46.492749200Z,$34.07,$19.53,$41.44,$34.01,95.46%,$-1.62
DOV,2021-08-15T16:24:46.492749200Z,$171.64,$64.03,$172.49,$160.91,150.63%,$57.69
BEN,2021-08-15T16:24:46.492749200Z,$32.77,$14.25,$35.43,$30.86,137.42%,$8.92
HSIC,2021-08-15T16:24:46.492749200Z,$75.68,$43.18,$82.97,$76.76,112.75%,$8.56
D,2021-08-15T16:24:46.492749200Z,$77.71,$56.60,$84.85,$75.57,100.57%,$0.44
ISRG,2021-08-15T16:24:46.492749200Z,$1003.04,$367.75,$1032.00,$970.00,167.94%,$405.78
EMR,2021-08-15T16:24:46.492749200Z,$103.74,$36.60,$103.77,$98.35,140.24%,$29.77
FBHS,2021-08-15T16:24:46.492749200Z,$102.51,$34.32,$111.68,$98.04,158.68%,$37.91
ECL,2021-08-15T16:24:46.492749200Z,$221.58,$123.82,$228.48,$215.53,118.11%,$33.97
FIS,2021-08-15T16:24:46.492749200Z,$134.06,$101.17,$155.27,$142.57,97.30%,$-3.73
F,2021-08-15T16:24:46.492749200Z,$13.59,$4.01,$15.99,$14.03,146.72%,$4.33
EQR,2021-08-15T16:24:46.492749200Z,$82.66,$45.04,$84.88,$82.61,109.81%,$7.38
ESS,2021-08-15T16:24:46.492749200Z,$316.95,$173.06,$331.91,$322.12,111.89%,$33.68
EFX,2021-08-15T16:24:46.492749200Z,$260.10,$103.46,$261.32,$252.38,185.20%,$119.66
FLS,2021-08-15T16:24:46.492749200Z,$40.19,$18.52,$48.77,$41.33,82.40%,$-8.58
EQIX,2021-08-15T16:24:46.492749200Z,$814.09,$479.77,$841.83,$821.71,143.85%,$248.18
EXPD,2021-08-15T16:24:46.492749200Z,$123.91,$53.99,$130.36,$126.78,160.93%,$46.91
HFC,2021-08-15T16:24:46.492749200Z,$30.39,$16.81,$48.49,$29.90,62.67%,$-18.10
HPE,2021-08-15T16:24:46.492749200Z,$14.98,$7.46,$16.41,$14.43,98.33%,$-0.25
FMC,2021-08-15T16:24:46.492749200Z,$94.32,$58.20,$121.30,$103.98,97.05%,$-2.86
FTV,2021-08-15T16:24:46.492749200Z,$75.96,$34.96,$75.96,$71.14,117.81%,$11.48
DD,2021-08-15T16:24:46.492749200Z,$77.08,$27.67,$85.33,$76.00,125.64%,$15.73
RE,2021-08-15T16:24:46.492749200Z,$272.92,$156.40,$280.32,$251.08,102.13%,$5.70
FDX,2021-08-15T16:24:46.492749200Z,$277.18,$89.15,$314.81,$288.32,182.31%,$125.15
XOM,2021-08-15T16:24:46.492749200Z,$56.77,$28.20,$63.70,$57.82,90.56%,$-5.91
HES,2021-08-15T16:24:46.492749200Z,$69.94,$28.29,$90.66,$77.95,106.35%,$4.18
GM,2021-08-15T16:24:46.492749200Z,$53.65,$16.80,$63.92,$56.22,145.28%,$16.72
EMN,2021-08-15T16:24:46.492749200Z,$115.70,$37.02,$129.31,$112.45,154.93%,$41.02
IDXX,2021-08-15T16:24:46.492749200Z,$672.10,$182.94,$705.76,$674.72,253.60%,$407.08
CVX,2021-08-15T16:24:46.492749200Z,$101.96,$50.57,$111.95,$101.60,91.08%,$-9.99
IQV,2021-08-15T16:24:46.492749200Z,$248.14,$84.00,$253.94,$247.50,158.65%,$91.73
FRT,2021-08-15T16:24:46.492749200Z,$120.00,$62.21,$122.66,$117.54,102.35%,$2.76
GD,2021-08-15T16:24:46.492749200Z,$198.37,$102.09,$200.69,$192.72,116.75%,$28.45
HRB,2021-08-15T16:24:46.492749200Z,$25.66,$11.10,$25.90,$24.30,119.30%,$4.15
ILMN,2021-08-15T16:24:46.492749200Z,$517.32,$209.20,$517.32,$486.63,158.20%,$190.32
GL,2021-08-15T16:24:46.492749200Z,$96.40,$57.35,$109.63,$93.98,92.59%,$-7.71
ETN,2021-08-15T16:24:46.492749200Z,$167.62,$55.57,$167.62,$155.80,183.35%,$76.20
EXPE,2021-08-15T16:24:46.492749200Z,$148.63,$45.65,$185.27,$159.31,134.42%,$38.06
HBI,2021-08-15T16:24:46.492749200Z,$20.41,$6.73,$22.03,$18.35,150.81%,$6.88
DUK,2021-08-15T16:24:46.492749200Z,$106.00,$60.28,$106.94,$102.87,126.09%,$21.93
HCA,2021-08-15T16:24:46.492749200Z,$242.98,$67.65,$253.51,$233.89,166.46%,$97.01
HLT,2021-08-15T16:24:46.492749200Z,$122.21,$55.94,$134.50,$125.00,109.82%,$10.93
INFO,2021-08-15T16:24:46.492749200Z,$119.54,$44.82,$119.61,$115.01,160.09%,$44.87
GPN,2021-08-15T16:24:46.492749200Z,$171.41,$115.47,$219.02,$185.44,92.90%,$-13.10
GILD,2021-08-15T16:24:46.492749200Z,$71.16,$55.43,$79.72,$68.87,116.01%,$9.82
HON,2021-08-15T16:24:46.492749200Z,$231.76,$100.76,$233.25,$226.90,132.85%,$57.31
GPC,2021-08-15T16:24:46.492749200Z,$124.64,$48.38,$132.77,$127.23,123.54%,$23.75
GPS,2021-08-15T16:24:46.492749200Z,$28.89,$5.24,$36.20,$29.94,177.97%,$12.66
GS,2021-08-15T16:24:46.492749200Z,$410.78,$131.64,$413.89,$378.49,180.84%,$183.63
FAST,2021-08-15T16:24:46.492749200Z,$55.27,$27.00,$55.93,$53.94,156.03%,$19.85
HWM,2021-08-15T16:24:46.492749200Z,$32.12,$10.58,$35.71,$32.68,101.97%,$0.62
GRMN,2021-08-15T16:24:46.492749200Z,$167.52,$61.91,$167.52,$154.59,176.46%,$72.58
PEAK,2021-08-15T16:24:46.492749200Z,$35.83,$18.63,$37.06,$35.30,115.05%,$4.69
ES,2021-08-15T16:24:46.492749200Z,$90.44,$60.07,$95.12,$85.48,113.26%,$10.59
EIX,2021-08-15T16:24:46.492749200Z,$57.00,$41.51,$73.00,$56.64,82.09%,$-12.44
INCY,2021-08-15T16:24:46.492749200Z,$73.47,$63.18,$109.69,$78.82,85.46%,$-12.50
EVRG,2021-08-15T16:24:46.492749200Z,$68.10,$42.88,$70.06,$64.27,113.24%,$7.96
HPQ,2021-08-15T16:24:46.492749200Z,$29.01,$12.60,$35.34,$29.06,146.59%,$9.22
KEYS,2021-08-15T16:24:46.492749200Z,$166.10,$78.28,$167.07,$159.63,159.42%,$61.91
IPGP,2021-08-15T16:24:46.492749200Z,$169.12,$102.74,$258.58,$201.12,115.46%,$22.64
HAS,2021-08-15T16:24:46.492749200Z,$100.26,$42.64,$103.02,$97.06,100.50%,$0.50
ICE,2021-08-15T16:24:46.492749200Z,$116.88,$65.87,$121.36,$119.22,128.46%,$25.90
INTU,2021-08-15T16:24:46.492749200Z,$540.74,$192.81,$540.74,$516.46,205.57%,$277.70
IR,2021-08-15T16:24:46.492749200Z,$52.43,$18.89,$52.43,$48.99,147.99%,$17.00
ETR,2021-08-15T16:24:46.492749200Z,$109.88,$73.99,$127.56,$102.92,99.14%,$-0.96
EOG,2021-08-15T16:24:46.492749200Z,$68.00,$28.12,$86.10,$75.14,85.81%,$-11.25
IPG,2021-08-15T16:24:46.492749200Z,$37.52,$11.81,$37.52,$34.20,177.19%,$16.34
MHK,2021-08-15T16:24:46.492749200Z,$209.16,$58.66,$229.74,$194.81,155.17%,$74.37
HST,2021-08-15T16:24:46.492749200Z,$15.91,$9.06,$18.43,$16.23,88.85%,$-2.00
HBAN,2021-08-15T16:24:46.492749200Z,$15.15,$6.42,$16.37,$14.21,109.47%,$1.31
HIG,2021-08-15T16:24:46.492749200Z,$68.04,$25.34,$69.13,$63.28,116.38%,$9.58
JNJ,2021-08-15T16:24:46.492749200Z,$176.25,$107.54,$176.25,$170.96,125.58%,$35.90
MKTX,2021-08-15T16:24:46.492749200Z,$463.42,$279.61,$588.75,$467.61,122.83%,$86.13
LDOS,2021-08-15T16:24:46.492749200Z,$95.64,$69.61,$120.62,$102.14,99.06%,$-0.90
HUM,2021-08-15T16:24:46.492749200Z,$410.77,$212.28,$471.22,$445.22,114.23%,$51.18
IRM,2021-08-15T16:24:46.492749200Z,$46.10,$19.58,$46.72,$43.86,170.59%,$19.08
JBHT,2021-08-15T16:24:46.492749200Z,$175.61,$74.58,$180.47,$166.38,151.39%,$59.61
MPC,2021-08-15T16:24:46.492749200Z,$59.15,$15.54,$64.09,$56.39,103.21%,$1.84
HII,2021-08-15T16:24:46.492749200Z,$205.94,$135.35,$269.10,$204.82,83.32%,$-41.22
JNPR,2021-08-15T16:24:46.492749200Z,$28.89,$16.57,$29.05,$27.73,123.05%,$5.41
HAL,2021-08-15T16:24:46.492749200Z,$20.13,$4.55,$24.80,$20.91,83.52%,$-3.97
GWW,2021-08-15T16:24:46.492749200Z,$438.69,$204.33,$472.47,$448.74,131.09%,$104.04
IEX,2021-08-15T16:24:46.492749200Z,$223.99,$112.14,$228.77,$224.55,131.77%,$54.01
GE,2021-08-15T16:24:46.492749200Z,$104.92,$5.46,$106.08,$40.21,885.25%,$93.07
KMI,2021-08-15T16:24:46.492749200Z,$17.21,$8.97,$19.99,$17.54,92.09%,$-1.48
HRL,2021-08-15T16:24:46.492749200Z,$46.00,$38.89,$51.69,$46.97,107.56%,$3.23
LMT,2021-08-15T16:24:46.492749200Z,$357.98,$267.69,$422.72,$373.21,93.27%,$-25.83
HD,2021-08-15T16:24:46.492749200Z,$331.32,$147.93,$339.34,$326.02,156.17%,$119.17
KLAC,2021-08-15T16:24:46.492749200Z,$327.88,$111.90,$354.00,$322.10,183.89%,$149.58
L,2021-08-15T16:24:46.492749200Z,$55.64,$28.59,$58.87,$54.19,105.97%,$3.14
HOG,2021-08-15T16:24:46.492749200Z,$40.90,$14.90,$51.80,$42.33,112.78%,$4.64
LYB,2021-08-15T16:24:46.492749200Z,$105.07,$32.83,$116.73,$99.87,120.78%,$18.08
OTIS,2021-08-15T16:24:46.492749200Z,$90.66,$39.36,$91.28,$86.74,203.61%,$46.13
MTD,2021-08-15T16:24:46.492749200Z,$1537.49,$589.41,$1537.49,$1463.09,190.98%,$732.43
LW,2021-08-15T16:24:46.492749200Z,$66.49,$44.09,$93.92,$72.99,80.92%,$-15.68
MCK,2021-08-15T16:24:46.492749200Z,$198.43,$114.33,$206.42,$196.04,145.25%,$61.82
MSFT,2021-08-15T16:24:46.492749200Z,$292.85,$133.75,$292.85,$283.45,185.11%,$134.64
MGM,2021-08-15T16:24:46.492749200Z,$40.41,$7.14,$44.16,$39.49,121.00%,$7.01
JCI,2021-08-15T16:24:46.492749200Z,$72.82,$22.85,$72.99,$70.51,182.44%,$32.91
JPM,2021-08-15T16:24:46.492749200Z,$159.98,$75.32,$165.49,$153.88,119.74%,$26.37
LH,2021-08-15T16:24:46.492749200Z,$302.04,$104.32,$302.04,$285.86,180.34%,$134.56
LOW,2021-08-15T16:24:46.492749200Z,$190.51,$63.50,$210.43,$193.44,162.67%,$73.40
LKQ,2021-08-15T16:24:46.492749200Z,$50.48,$13.90,$52.11,$50.51,141.01%,$14.68
NVR,2021-08-15T16:24:46.492749200Z,$5252.49,$2175.00,$5313.57,$5078.05,140.61%,$1516.99
JKHY,2021-08-15T16:24:46.492749200Z,$177.12,$127.84,$196.88,$171.57,123.43%,$33.62
GIS,2021-08-15T16:24:46.492749200Z,$59.84,$44.96,$63.55,$59.25,121.85%,$10.73
ORLY,2021-08-15T16:24:46.492749200Z,$594.03,$260.92,$620.92,$598.00,135.77%,$156.51
MNST,2021-08-15T16:24:46.492749200Z,$98.12,$50.97,$98.79,$93.63,154.03%,$34.42
NFLX,2021-08-15T16:24:46.492749200Z,$515.92,$298.84,$586.34,$525.15,156.43%,$186.11
LYV,2021-08-15T16:24:46.492749200Z,$81.58,$29.50,$92.86,$81.81,113.48%,$9.69
MDT,2021-08-15T16:24:46.492749200Z,$128.34,$70.52,$131.46,$127.56,115.84%,$17.55
KSS,2021-08-15T16:24:46.492749200Z,$54.49,$11.41,$63.77,$51.86,116.06%,$7.54
PAYC,2021-08-15T16:24:46.492749200Z,$463.73,$165.01,$468.56,$400.99,170.61%,$191.93
MET,2021-08-15T16:24:46.492749200Z,$62.49,$22.09,$66.15,$58.48,130.08%,$14.45
J,2021-08-15T16:24:46.492749200Z,$138.07,$62.29,$143.18,$132.71,155.04%,$49.02
MSI,2021-08-15T16:24:46.492749200Z,$233.03,$122.04,$233.03,$222.95,147.74%,$75.30
PSX,2021-08-15T16:24:46.492749200Z,$73.89,$39.47,$104.17,$76.53,70.93%,$-30.28
NDAQ,2021-08-15T16:24:46.492749200Z,$190.99,$71.54,$190.99,$182.93,181.26%,$85.62
MRO,2021-08-15T16:24:46.492749200Z,$12.10,$3.08,$14.17,$12.19,89.95%,$-1.35
MXIM,2021-08-15T16:24:46.492749200Z,$99.73,$41.86,$105.36,$99.87,163.54%,$38.75
MU,2021-08-15T16:24:46.492749200Z,$70.92,$34.47,$95.59,$77.65,128.04%,$15.53
MA,2021-08-15T16:24:46.492749200Z,$362.75,$201.75,$395.18,$377.47,120.65%,$62.08
LVS,2021-08-15T16:24:46.492749200Z,$39.96,$37.68,$72.61,$46.00,57.57%,$-29.46
KMB,2021-08-15T16:24:46.492749200Z,$136.48,$107.96,$153.81,$135.23,105.31%,$6.88
KHC,2021-08-15T16:24:46.492749200Z,$37.87,$18.98,$44.12,$38.90,128.82%,$8.47
MTB,2021-08-15T16:24:46.492749200Z,$139.94,$84.34,$166.12,$137.80,86.10%,$-22.59
LRCX,2021-08-15T16:24:46.492749200Z,$580.41,$184.02,$666.66,$624.65,198.93%,$288.65
KSU,2021-08-15T16:24:46.492749200Z,$292.66,$99.39,$312.87,$272.62,190.93%,$139.38
K,2021-08-15T16:24:46.492749200Z,$65.57,$51.22,$68.96,$63.70,102.34%,$1.50
OMC,2021-08-15T16:24:46.492749200Z,$75.45,$44.54,$84.25,$75.86,100.43%,$0.32
KEY,2021-08-15T16:24:46.492749200Z,$20.68,$7.69,$23.33,$19.86,109.51%,$1.80
IP,2021-08-15T16:24:46.492749200Z,$59.22,$24.94,$64.65,$59.49,139.74%,$16.84
IVZ,2021-08-15T16:24:46.492749200Z,$24.85,$6.41,$29.14,$25.14,149.74%,$8.25
MKC,2021-08-15T16:24:46.492749200Z,$86.68,$55.67,$103.38,$85.90,105.80%,$4.75
MSCI,2021-08-15T16:24:46.492749200Z,$630.02,$222.12,$630.02,$579.48,240.00%,$367.51
PYPL,2021-08-15T16:24:46.492749200Z,$274.91,$85.26,$308.53,$290.64,248.23%,$164.16
PCAR,2021-08-15T16:24:46.492749200Z,$81.14,$48.59,$99.25,$85.01,105.26%,$4.06
MLM,2021-08-15T16:24:46.492749200Z,$385.44,$142.56,$390.42,$359.01,141.21%,$112.48
LEN,2021-08-15T16:24:46.492749200Z,$108.17,$28.89,$108.84,$101.62,197.26%,$53.33
NCLH,2021-08-15T16:24:46.492749200Z,$25.04,$7.77,$59.65,$25.42,42.56%,$-33.79
NLOK,2021-08-15T16:24:46.492749200Z,$26.29,$14.42,$28.67,$25.91,181.00%,$11.77
SJM,2021-08-15T16:24:46.492749200Z,$132.68,$91.58,$138.77,$129.57,136.97%,$35.81
IFF,2021-08-15T16:24:46.492749200Z,$156.75,$90.78,$156.78,$148.58,127.63%,$33.93
IBM,2021-08-15T16:24:46.492749200Z,$143.18,$87.79,$149.56,$140.02,115.33%,$19.04
KIM,2021-08-15T16:24:46.492749200Z,$22.04,$7.48,$22.30,$21.08,119.96%,$3.67
MCHP,2021-08-15T16:24:46.492749200Z,$151.57,$54.89,$163.36,$143.53,143.60%,$46.02
LIN,2021-08-15T16:24:46.492749200Z,$309.40,$147.03,$309.40,$296.40,150.49%,$103.80
INTC,2021-08-15T16:24:46.492749200Z,$53.49,$43.21,$67.84,$54.84,91.21%,$-5.15
NWSA,2021-08-15T16:24:46.492749200Z,$23.52,$8.10,$27.64,$24.76,166.22%,$9.37
NWS,2021-08-15T16:24:46.492749200Z,$22.78,$8.05,$25.95,$23.61,156.96%,$8.27
MS,2021-08-15T16:24:46.492749200Z,$103.94,$24.95,$103.94,$94.59,224.07%,$57.55
ITW,2021-08-15T16:24:46.492749200Z,$233.01,$113.96,$237.85,$227.52,132.90%,$57.68
MAR,2021-08-15T16:24:46.492749200Z,$134.38,$59.08,$157.50,$139.98,89.06%,$-16.50
MAA,2021-08-15T16:24:46.492749200Z,$188.31,$80.17,$193.10,$183.77,154.60%,$66.51
MMC,2021-08-15T16:24:46.492749200Z,$151.64,$74.80,$151.64,$144.82,139.32%,$42.80
LLY,2021-08-15T16:24:46.492749200Z,$264.21,$115.94,$268.58,$244.20,206.27%,$136.12
KR,2021-08-15T16:24:46.492749200Z,$42.81,$25.90,$42.81,$39.92,154.90%,$15.17
MCO,2021-08-15T16:24:46.492749200Z,$380.65,$163.39,$386.84,$377.05,159.44%,$141.91
NRG,2021-08-15T16:24:46.492749200Z,$43.65,$20.88,$43.89,$41.14,119.46%,$7.11
NTAP,2021-08-15T16:24:46.492749200Z,$82.28,$33.49,$83.12,$80.34,138.34%,$22.81
MCD,2021-08-15T16:24:46.492749200Z,$238.82,$133.04,$246.35,$236.98,123.34%,$45.19
NWL,2021-08-15T16:24:46.492749200Z,$25.67,$9.95,$29.10,$26.41,144.71%,$7.93
PM,2021-08-15T16:24:46.492749200Z,$101.59,$55.85,$101.59,$99.03,130.36%,$23.66
ODFL,2021-08-15T16:24:46.492749200Z,$281.00,$106.89,$281.00,$262.65,220.64%,$153.64
MAS,2021-08-15T16:24:46.492749200Z,$62.60,$27.02,$66.60,$59.13,132.53%,$15.36
PG,2021-08-15T16:24:46.492749200Z,$143.64,$94.14,$143.95,$139.31,121.51%,$25.43
REGN,2021-08-15T16:24:46.492749200Z,$624.79,$336.18,$658.21,$587.34,167.35%,$251.44
QRVO,2021-08-15T16:24:46.492749200Z,$188.36,$69.36,$199.54,$191.91,162.44%,$72.40
JWN,2021-08-15T16:24:46.492749200Z,$35.83,$11.79,$45.79,$34.28,90.48%,$-3.77
LB,2021-08-15T16:24:46.492749200Z,$60.80,$9.15,$80.07,$71.33,352.69%,$43.56
PNW,2021-08-15T16:24:46.492749200Z,$79.78,$59.22,$97.53,$82.41,96.29%,$-3.07
MDLZ,2021-08-15T16:24:46.492749200Z,$63.36,$40.57,$65.23,$63.22,120.52%,$10.79
NSC,2021-08-15T16:24:46.492749200Z,$268.92,$115.77,$289.11,$260.61,140.94%,$78.11
TAP,2021-08-15T16:24:46.492749200Z,$50.54,$32.65,$60.74,$50.78,95.48%,$-2.39
MRK,2021-08-15T16:24:46.492749200Z,$76.72,$60.83,$83.63,$77.02,91.74%,$-6.91
ORCL,2021-08-15T16:24:46.492749200Z,$90.38,$38.82,$90.69,$87.16,172.50%,$37.99
NVDA,2021-08-15T16:24:46.492749200Z,$201.88,$49.02,$206.99,$197.84,337.34%,$142.04
NLSN,2021-08-15T16:24:46.492749200Z,$23.01,$11.66,$28.04,$23.86,116.61%,$3.28
NOC,2021-08-15T16:24:46.492749200Z,$363.11,$263.96,$377.51,$363.71,104.75%,$16.46
NEM,2021-08-15T16:24:46.492749200Z,$58.84,$38.26,$73.83,$61.68,140.96%,$17.10
PEP,2021-08-15T16:24:46.492749200Z,$156.52,$100.13,$157.94,$153.86,120.42%,$26.54
PRGO,2021-08-15T16:24:46.492749200Z,$40.95,$39.70,$59.14,$46.67,82.08%,$-8.94
PAYX,2021-08-15T16:24:46.492749200Z,$117.17,$48.14,$117.17,$111.90,145.12%,$36.43
LEG,2021-08-15T16:24:46.492749200Z,$49.75,$21.44,$57.50,$49.12,104.81%,$2.28
NOV,2021-08-15T16:24:46.492749200Z,$13.22,$8.01,$25.36,$14.00,52.59%,$-11.92
PBCT,2021-08-15T16:24:46.492749200Z,$16.36,$8.77,$19.19,$16.03,107.08%,$1.08
NTRS,2021-08-15T16:24:46.492749200Z,$116.37,$59.96,$120.78,$113.55,113.37%,$13.72
NOW,2021-08-15T16:24:46.492749200Z,$587.83,$249.57,$595.50,$571.77,201.84%,$296.59
NKE,2021-08-15T16:24:46.492749200Z,$171.69,$62.13,$173.85,$165.00,170.28%,$70.86
LNC,2021-08-15T16:24:46.492749200Z,$70.41,$15.93,$70.63,$62.73,127.04%,$14.98
LHX,2021-08-15T16:24:46.492749200Z,$229.83,$146.76,$232.89,$225.78,116.24%,$32.10
PGR,2021-08-15T16:24:46.492749200Z,$96.12,$63.09,$106.99,$96.50,140.77%,$27.84
RMD,2021-08-15T16:24:46.492749200Z,$275.10,$113.18,$277.97,$259.84,178.43%,$120.92
PKG,2021-08-15T16:24:46.492749200Z,$146.42,$73.44,$154.05,$137.83,138.54%,$40.73
PKI,2021-08-15T16:24:46.492749200Z,$183.11,$66.47,$187.05,$166.54,186.01%,$84.67
CRM,2021-08-15T16:24:46.492749200Z,$251.56,$124.30,$281.25,$244.64,150.64%,$84.57
OXY,2021-08-15T16:24:46.492749200Z,$25.79,$8.87,$45.74,$27.52,62.58%,$-15.42
PXD,2021-08-15T16:24:46.492749200Z,$151.60,$54.98,$170.11,$150.25,102.76%,$4.07
O,2021-08-15T16:24:46.492749200Z,$71.95,$39.83,$77.02,$69.42,106.57%,$4.43
OKE,2021-08-15T16:24:46.492749200Z,$52.45,$13.16,$66.39,$53.20,81.89%,$-11.60
QCOM,2021-08-15T16:24:46.492749200Z,$148.64,$59.28,$163.17,$143.82,173.59%,$63.01
PLD,2021-08-15T16:24:46.492749200Z,$131.98,$61.03,$131.98,$126.83,154.95%,$46.80
PNC,2021-08-15T16:24:46.492749200Z,$190.38,$76.44,$198.06,$186.54,126.18%,$39.50
PPG,2021-08-15T16:24:46.492749200Z,$169.78,$70.71,$181.67,$166.19,132.84%,$41.97
PVH,2021-08-15T16:24:46.492749200Z,$116.62,$29.05,$118.67,$105.37,110.82%,$11.39
RJF,2021-08-15T16:24:46.492749200Z,$138.94,$53.65,$138.94,$131.13,157.17%,$50.54
PH,2021-08-15T16:24:46.492749200Z,$293.00,$95.59,$321.84,$304.53,143.16%,$88.33
PWR,2021-08-15T16:24:46.492749200Z,$97.47,$23.66,$100.53,$90.20,238.65%,$56.63
PNR,2021-08-15T16:24:46.492749200Z,$79.50,$22.31,$79.50,$71.54,176.10%,$34.35
PRU,2021-08-15T16:24:46.492749200Z,$108.01,$36.37,$108.51,$101.38,124.24%,$21.07
NEE,2021-08-15T16:24:46.492749200Z,$83.45,$44.26,$85.96,$77.59,144.28%,$25.61
PFE,2021-08-15T16:24:46.492749200Z,$48.48,$25.44,$48.48,$42.06,140.12%,$13.88
NUE,2021-08-15T16:24:46.492749200Z,$126.17,$27.09,$126.17,$100.26,240.18%,$73.64
RTX,2021-08-15T16:24:46.492749200Z,$87.25,$45.52,$94.79,$86.23,94.26%,$-5.31
NI,2021-08-15T16:24:46.492749200Z,$25.47,$19.79,$28.67,$25.01,99.46%,$-0.14
DGX,2021-08-15T16:24:46.492749200Z,$148.22,$71.08,$148.57,$139.12,145.36%,$46.25
PFG,2021-08-15T16:24:46.492749200Z,$66.94,$22.83,$66.96,$62.74,128.67%,$14.91
SPGI,2021-08-15T16:24:46.492749200Z,$441.74,$190.07,$441.74,$421.19,161.02%,$167.39
STX,2021-08-15T16:24:46.492749200Z,$90.34,$38.01,$104.23,$87.82,160.02%,$33.88
RF,2021-08-15T16:24:46.492749200Z,$20.50,$7.00,$23.46,$19.55,127.42%,$4.41
PPL,2021-08-15T16:24:46.492749200Z,$29.41,$17.30,$33.74,$28.47,90.43%,$-3.11
REG,2021-08-15T16:24:46.492749200Z,$66.22,$30.34,$67.60,$64.86,115.28%,$8.78
ROL,2021-08-15T16:24:46.492749200Z,$37.15,$20.80,$41.84,$36.61,169.66%,$15.25
RCL,2021-08-15T16:24:46.492749200Z,$78.89,$22.33,$133.72,$78.52,59.17%,$-54.44
SBAC,2021-08-15T16:24:46.492749200Z,$353.81,$213.52,$353.81,$336.91,149.71%,$117.48
SPG,2021-08-15T16:24:46.492749200Z,$133.67,$40.79,$136.10,$128.04,100.93%,$1.24
RSG,2021-08-15T16:24:46.492749200Z,$120.57,$64.47,$120.57,$115.31,137.95%,$33.17
ROP,2021-08-15T16:24:46.492749200Z,$480.76,$252.23,$496.63,$484.75,132.92%,$119.07
RHI,2021-08-15T16:24:46.492749200Z,$103.58,$33.25,$103.58,$92.28,167.95%,$41.91
SHW,2021-08-15T16:24:46.492749200Z,$305.66,$130.83,$305.66,$285.29,162.48%,$117.54
ROST,2021-08-15T16:24:46.492749200Z,$124.66,$59.69,$132.64,$122.66,107.54%,$8.74
RL,2021-08-15T16:24:46.492749200Z,$124.45,$60.65,$138.84,$115.36,106.41%,$7.49
TGT,2021-08-15T16:24:46.492749200Z,$261.54,$89.14,$264.07,$255.79,213.10%,$138.81
ROK,2021-08-15T16:24:46.492749200Z,$316.53,$117.98,$318.41,$299.18,158.26%,$116.52
SIVB,2021-08-15T16:24:46.492749200Z,$581.73,$130.98,$606.83,$566.63,228.78%,$327.46
SNPS,2021-08-15T16:24:46.492749200Z,$293.12,$108.48,$293.20,$282.95,205.17%,$150.25
TMUS,2021-08-15T16:24:46.492749200Z,$144.94,$74.32,$149.41,$145.27,184.43%,$66.35
TTWO,2021-08-15T16:24:46.492749200Z,$160.35,$100.15,$213.34,$168.61,131.35%,$38.27
PHM,2021-08-15T16:24:46.492749200Z,$54.34,$17.48,$62.19,$53.43,143.05%,$16.35
SEE,2021-08-15T16:24:46.492749200Z,$60.42,$17.21,$60.65,$57.43,159.29%,$22.49
PSA,2021-08-15T16:24:46.492749200Z,$314.67,$153.77,$314.67,$309.91,157.02%,$114.27
STT,2021-08-15T16:24:46.492749200Z,$90.79,$41.23,$92.01,$85.40,117.82%,$13.73
PEG,2021-08-15T16:24:46.492749200Z,$64.72,$35.25,$64.72,$61.67,116.31%,$9.08
TFX,2021-08-15T16:24:46.492749200Z,$366.08,$224.28,$443.46,$394.65,97.26%,$-10.30
UAA,2021-08-15T16:24:46.492749200Z,$25.45,$7.71,$25.77,$21.62,116.85%,$3.67
TWTR,2021-08-15T16:24:46.492749200Z,$64.82,$22.00,$77.63,$68.47,200.68%,$32.52
TDG,2021-08-15T16:24:46.492749200Z,$605.97,$245.79,$682.63,$640.57,106.79%,$38.53
SWKS,2021-08-15T16:24:46.492749200Z,$183.39,$66.78,$199.06,$188.88,153.85%,$64.19
SLG,2021-08-15T16:24:46.492749200Z,$73.16,$34.04,$87.46,$75.75,90.10%,$-8.04
STE,2021-08-15T16:24:46.492749200Z,$218.85,$106.55,$218.94,$212.41,146.23%,$69.18
SRE,2021-08-15T16:24:46.492749200Z,$133.77,$84.04,$152.81,$132.07,94.59%,$-7.65
BK,2021-08-15T16:24:46.492749200Z,$53.87,$26.24,$54.77,$50.59,111.58%,$5.59
SLB,2021-08-15T16:24:46.492749200Z,$28.35,$11.72,$39.11,$29.26,73.66%,$-10.14
VRSN,2021-08-15T16:24:46.492749200Z,$209.44,$151.17,$233.53,$223.52,106.46%,$12.71
